"name","type","date","value"
"Cameroon","Deaths",2020-03-15,0
"Cameroon","Deaths",2020-03-16,0
"Cameroon","Deaths",2020-03-17,0
"Cameroon","Recovered",2020-01-22,0
"Cameroon","Recovered",2020-01-23,0
"Cameroon","Recovered",2020-01-24,0
"Cameroon","Recovered",2020-01-25,0
"Cameroon","Recovered",2020-01-26,0
"Cameroon","Recovered",2020-01-27,0
"Cameroon","Recovered",2020-01-28,0
"Cameroon","Recovered",2020-01-29,0
"Cameroon","Recovered",2020-01-30,0
"Cameroon","Recovered",2020-01-31,0
"Cameroon","Recovered",2020-02-01,0
"Cameroon","Recovered",2020-02-02,0
"Cameroon","Recovered",2020-02-03,0
"Cameroon","Recovered",2020-02-04,0
"Cameroon","Recovered",2020-02-05,0
"Cameroon","Recovered",2020-02-06,0
"Cameroon","Recovered",2020-02-07,0
"Cameroon","Recovered",2020-02-08,0
"Cameroon","Recovered",2020-02-09,0
"Cameroon","Recovered",2020-02-10,0
"Cameroon","Recovered",2020-02-11,0
"Cameroon","Recovered",2020-02-12,0
"Cameroon","Recovered",2020-02-13,0
"Cameroon","Recovered",2020-02-14,0
"Cameroon","Recovered",2020-02-15,0
"Cameroon","Recovered",2020-02-16,0
"Cameroon","Recovered",2020-02-17,0
"Cameroon","Recovered",2020-02-18,0
"Cameroon","Recovered",2020-02-19,0
"Cameroon","Recovered",2020-02-20,0
"Cameroon","Recovered",2020-02-21,0
"Cameroon","Recovered",2020-02-22,0
"Cameroon","Recovered",2020-02-23,0
"Cameroon","Recovered",2020-02-24,0
"Cameroon","Recovered",2020-02-25,0
"Cameroon","Recovered",2020-02-26,0
"Cameroon","Recovered",2020-02-27,0
"Cameroon","Recovered",2020-02-28,0
"Cameroon","Recovered",2020-02-29,0
"Cameroon","Recovered",2020-03-01,0
"Cameroon","Recovered",2020-03-02,0
"Cameroon","Recovered",2020-03-03,0
"Cameroon","Recovered",2020-03-04,0
"Cameroon","Recovered",2020-03-05,0
"Cameroon","Recovered",2020-03-06,0
"Cameroon","Recovered",2020-03-07,0
"Cameroon","Recovered",2020-03-08,0
"Cameroon","Recovered",2020-03-09,0
"Cameroon","Recovered",2020-03-10,0
"Cameroon","Recovered",2020-03-11,0
"Cameroon","Recovered",2020-03-12,0
"Cameroon","Recovered",2020-03-13,0
"Cameroon","Recovered",2020-03-14,0
"Cameroon","Recovered",2020-03-15,0
"Cameroon","Recovered",2020-03-16,0
"Cameroon","Recovered",2020-03-17,0
"Canada","Confirmed",2020-01-22,0
"Canada","Confirmed",2020-01-23,0
"Canada","Confirmed",2020-01-24,0
"Canada","Confirmed",2020-01-25,0
"Canada","Confirmed",2020-01-26,1
"Canada","Confirmed",2020-01-27,1
"Canada","Confirmed",2020-01-28,2
"Canada","Confirmed",2020-01-29,2
"Canada","Confirmed",2020-01-30,2
"Canada","Confirmed",2020-01-31,4
"Canada","Confirmed",2020-02-01,4
"Canada","Confirmed",2020-02-02,4
"Canada","Confirmed",2020-02-03,4
"Canada","Confirmed",2020-02-04,4
"Canada","Confirmed",2020-02-05,5
"Canada","Confirmed",2020-02-06,5
"Canada","Confirmed",2020-02-07,7
"Canada","Confirmed",2020-02-08,7
"Canada","Confirmed",2020-02-09,7
"Canada","Confirmed",2020-02-10,7
"Canada","Confirmed",2020-02-11,7
"Canada","Confirmed",2020-02-12,7
"Canada","Confirmed",2020-02-13,7
"Canada","Confirmed",2020-02-14,7
"Canada","Confirmed",2020-02-15,7
"Canada","Confirmed",2020-02-16,7
"Canada","Confirmed",2020-02-17,8
"Canada","Confirmed",2020-02-18,8
"Canada","Confirmed",2020-02-19,8
"Canada","Confirmed",2020-02-20,8
"Canada","Confirmed",2020-02-21,9
"Canada","Confirmed",2020-02-22,9
"Canada","Confirmed",2020-02-23,9
"Canada","Confirmed",2020-02-24,10
"Canada","Confirmed",2020-02-25,11
"Canada","Confirmed",2020-02-26,11
"Canada","Confirmed",2020-02-27,13
"Canada","Confirmed",2020-02-28,14
"Canada","Confirmed",2020-02-29,20
"Canada","Confirmed",2020-03-01,24
"Canada","Confirmed",2020-03-02,27
"Canada","Confirmed",2020-03-03,30
"Canada","Confirmed",2020-03-04,33
"Canada","Confirmed",2020-03-05,37
"Canada","Confirmed",2020-03-06,49
"Canada","Confirmed",2020-03-07,54
"Canada","Confirmed",2020-03-08,64
"Canada","Confirmed",2020-03-09,77
"Canada","Confirmed",2020-03-10,79
"Canada","Confirmed",2020-03-11,108
"Canada","Confirmed",2020-03-12,117
"Canada","Confirmed",2020-03-13,193
"Canada","Confirmed",2020-03-14,198
"Canada","Confirmed",2020-03-15,252
"Canada","Confirmed",2020-03-16,415
"Canada","Confirmed",2020-03-17,478
"Canada","Deaths",2020-01-22,0
"Canada","Deaths",2020-01-23,0
"Canada","Deaths",2020-01-24,0
"Canada","Deaths",2020-01-25,0
"Canada","Deaths",2020-01-26,0
"Canada","Deaths",2020-01-27,0
"Canada","Deaths",2020-01-28,0
"Canada","Deaths",2020-01-29,0
"Canada","Deaths",2020-01-30,0
"Canada","Deaths",2020-01-31,0
"Canada","Deaths",2020-02-01,0
"Canada","Deaths",2020-02-02,0
"Canada","Deaths",2020-02-03,0
"Canada","Deaths",2020-02-04,0
"Canada","Deaths",2020-02-05,0
"Canada","Deaths",2020-02-06,0
"Canada","Deaths",2020-02-07,0
"Canada","Deaths",2020-02-08,0
"Canada","Deaths",2020-02-09,0
"Canada","Deaths",2020-02-10,0
"Canada","Deaths",2020-02-11,0
"Canada","Deaths",2020-02-12,0
"Canada","Deaths",2020-02-13,0
"Canada","Deaths",2020-02-14,0
"Canada","Deaths",2020-02-15,0
"Canada","Deaths",2020-02-16,0
"Canada","Deaths",2020-02-17,0
"Canada","Deaths",2020-02-18,0
"Canada","Deaths",2020-02-19,0
"Canada","Deaths",2020-02-20,0
"Canada","Deaths",2020-02-21,0
"Canada","Deaths",2020-02-22,0
"Canada","Deaths",2020-02-23,0
"Canada","Deaths",2020-02-24,0
"Canada","Deaths",2020-02-25,0
"Canada","Deaths",2020-02-26,0
"Canada","Deaths",2020-02-27,0
"Canada","Deaths",2020-02-28,0
"Canada","Deaths",2020-02-29,0
"Canada","Deaths",2020-03-01,0
"Canada","Deaths",2020-03-02,0
"Canada","Deaths",2020-03-03,0
"Canada","Deaths",2020-03-04,0
"Canada","Deaths",2020-03-05,0
"Canada","Deaths",2020-03-06,0
"Canada","Deaths",2020-03-07,0
"Canada","Deaths",2020-03-08,0
"Canada","Deaths",2020-03-09,1
"Canada","Deaths",2020-03-10,1
"Canada","Deaths",2020-03-11,1
"Canada","Deaths",2020-03-12,1
"Canada","Deaths",2020-03-13,1
"Canada","Deaths",2020-03-14,1
"Canada","Deaths",2020-03-15,1
"Canada","Deaths",2020-03-16,4
"Canada","Deaths",2020-03-17,5
"Canada","Recovered",2020-01-22,0
"Canada","Recovered",2020-01-23,0
"Canada","Recovered",2020-01-24,0
"Canada","Recovered",2020-01-25,0
"Canada","Recovered",2020-01-26,0
"Canada","Recovered",2020-01-27,0
"Canada","Recovered",2020-01-28,0
"Canada","Recovered",2020-01-29,0
"Canada","Recovered",2020-01-30,0
"Canada","Recovered",2020-01-31,0
"Canada","Recovered",2020-02-01,0
"Canada","Recovered",2020-02-02,0
"Canada","Recovered",2020-02-03,0
"Canada","Recovered",2020-02-04,0
"Canada","Recovered",2020-02-05,0
"Canada","Recovered",2020-02-06,0
"Canada","Recovered",2020-02-07,0
"Canada","Recovered",2020-02-08,0
"Canada","Recovered",2020-02-09,0
"Canada","Recovered",2020-02-10,0
"Canada","Recovered",2020-02-11,0
"Canada","Recovered",2020-02-12,1
"Canada","Recovered",2020-02-13,1
"Canada","Recovered",2020-02-14,1
"Canada","Recovered",2020-02-15,1
"Canada","Recovered",2020-02-16,1
"Canada","Recovered",2020-02-17,1
"Canada","Recovered",2020-02-18,1
"Canada","Recovered",2020-02-19,1
"Canada","Recovered",2020-02-20,1
"Canada","Recovered",2020-02-21,3
"Canada","Recovered",2020-02-22,3
"Canada","Recovered",2020-02-23,3
"Canada","Recovered",2020-02-24,3
"Canada","Recovered",2020-02-25,3
"Canada","Recovered",2020-02-26,3
"Canada","Recovered",2020-02-27,6
"Canada","Recovered",2020-02-28,6
"Canada","Recovered",2020-02-29,6
"Canada","Recovered",2020-03-01,6
"Canada","Recovered",2020-03-02,6
"Canada","Recovered",2020-03-03,6
"Canada","Recovered",2020-03-04,6
"Canada","Recovered",2020-03-05,6
"Canada","Recovered",2020-03-06,6
"Canada","Recovered",2020-03-07,8
"Canada","Recovered",2020-03-08,8
"Canada","Recovered",2020-03-09,8
"Canada","Recovered",2020-03-10,8
"Canada","Recovered",2020-03-11,8
"Canada","Recovered",2020-03-12,8
"Canada","Recovered",2020-03-13,8
"Canada","Recovered",2020-03-14,8
"Canada","Recovered",2020-03-15,8
"Canada","Recovered",2020-03-16,9
"Canada","Recovered",2020-03-17,9
"Central African Republic","Confirmed",2020-01-22,0
"Central African Republic","Confirmed",2020-01-23,0
"Central African Republic","Confirmed",2020-01-24,0
"Central African Republic","Confirmed",2020-01-25,0
"Central African Republic","Confirmed",2020-01-26,0
"Central African Republic","Confirmed",2020-01-27,0
"Central African Republic","Confirmed",2020-01-28,0
"Central African Republic","Confirmed",2020-01-29,0
"Central African Republic","Confirmed",2020-01-30,0
"Central African Republic","Confirmed",2020-01-31,0
"Central African Republic","Confirmed",2020-02-01,0
"Central African Republic","Confirmed",2020-02-02,0
"Central African Republic","Confirmed",2020-02-03,0
"Central African Republic","Confirmed",2020-02-04,0
"Central African Republic","Confirmed",2020-02-05,0
"Central African Republic","Confirmed",2020-02-06,0
"Central African Republic","Confirmed",2020-02-07,0
"Central African Republic","Confirmed",2020-02-08,0
"Central African Republic","Confirmed",2020-02-09,0
"Central African Republic","Confirmed",2020-02-10,0
"Central African Republic","Confirmed",2020-02-11,0
"Central African Republic","Confirmed",2020-02-12,0
"Central African Republic","Confirmed",2020-02-13,0
"Central African Republic","Confirmed",2020-02-14,0
"Central African Republic","Confirmed",2020-02-15,0
"Central African Republic","Confirmed",2020-02-16,0
"Central African Republic","Confirmed",2020-02-17,0
"Central African Republic","Confirmed",2020-02-18,0
"Central African Republic","Confirmed",2020-02-19,0
"Central African Republic","Confirmed",2020-02-20,0
"Central African Republic","Confirmed",2020-02-21,0
"Central African Republic","Confirmed",2020-02-22,0
"Central African Republic","Confirmed",2020-02-23,0
"Central African Republic","Confirmed",2020-02-24,0
"Central African Republic","Confirmed",2020-02-25,0
"Central African Republic","Confirmed",2020-02-26,0
"Central African Republic","Confirmed",2020-02-27,0
"Central African Republic","Confirmed",2020-02-28,0
"Central African Republic","Confirmed",2020-02-29,0
"Central African Republic","Confirmed",2020-03-01,0
"Central African Republic","Confirmed",2020-03-02,0
"Central African Republic","Confirmed",2020-03-03,0
"Central African Republic","Confirmed",2020-03-04,0
"Central African Republic","Confirmed",2020-03-05,0
"Central African Republic","Confirmed",2020-03-06,0
"Central African Republic","Confirmed",2020-03-07,0
"Central African Republic","Confirmed",2020-03-08,0
"Central African Republic","Confirmed",2020-03-09,0
"Central African Republic","Confirmed",2020-03-10,0
"Central African Republic","Confirmed",2020-03-11,0
"Central African Republic","Confirmed",2020-03-12,0
"Central African Republic","Confirmed",2020-03-13,0
"Central African Republic","Confirmed",2020-03-14,0
"Central African Republic","Confirmed",2020-03-15,1
"Central African Republic","Confirmed",2020-03-16,1
"Central African Republic","Confirmed",2020-03-17,1
"Central African Republic","Deaths",2020-01-22,0
"Central African Republic","Deaths",2020-01-23,0
"Central African Republic","Deaths",2020-01-24,0
"Central African Republic","Deaths",2020-01-25,0
"Central African Republic","Deaths",2020-01-26,0
"Central African Republic","Deaths",2020-01-27,0
"Central African Republic","Deaths",2020-01-28,0
"Central African Republic","Deaths",2020-01-29,0
"Central African Republic","Deaths",2020-01-30,0
"Central African Republic","Deaths",2020-01-31,0
"Central African Republic","Deaths",2020-02-01,0
"Central African Republic","Deaths",2020-02-02,0
"Central African Republic","Deaths",2020-02-03,0
"Central African Republic","Deaths",2020-02-04,0
"Central African Republic","Deaths",2020-02-05,0
"Central African Republic","Deaths",2020-02-06,0
"Central African Republic","Deaths",2020-02-07,0
"Central African Republic","Deaths",2020-02-08,0
"Central African Republic","Deaths",2020-02-09,0
"Central African Republic","Deaths",2020-02-10,0
"Central African Republic","Deaths",2020-02-11,0
"Central African Republic","Deaths",2020-02-12,0
"Central African Republic","Deaths",2020-02-13,0
"Central African Republic","Deaths",2020-02-14,0
"Central African Republic","Deaths",2020-02-15,0
"Central African Republic","Deaths",2020-02-16,0
"Central African Republic","Deaths",2020-02-17,0
"Central African Republic","Deaths",2020-02-18,0
"Central African Republic","Deaths",2020-02-19,0
"Central African Republic","Deaths",2020-02-20,0
"Central African Republic","Deaths",2020-02-21,0
"Central African Republic","Deaths",2020-02-22,0
"Central African Republic","Deaths",2020-02-23,0
"Central African Republic","Deaths",2020-02-24,0
"Central African Republic","Deaths",2020-02-25,0
"Central African Republic","Deaths",2020-02-26,0
"Central African Republic","Deaths",2020-02-27,0
"Central African Republic","Deaths",2020-02-28,0
"Central African Republic","Deaths",2020-02-29,0
"Central African Republic","Deaths",2020-03-01,0
"Central African Republic","Deaths",2020-03-02,0
"Central African Republic","Deaths",2020-03-03,0
"Central African Republic","Deaths",2020-03-04,0
"Central African Republic","Deaths",2020-03-05,0
"Central African Republic","Deaths",2020-03-06,0
"Central African Republic","Deaths",2020-03-07,0
"Central African Republic","Deaths",2020-03-08,0
"Central African Republic","Deaths",2020-03-09,0
"Central African Republic","Deaths",2020-03-10,0
"Central African Republic","Deaths",2020-03-11,0
"Central African Republic","Deaths",2020-03-12,0
"Central African Republic","Deaths",2020-03-13,0
"Central African Republic","Deaths",2020-03-14,0
"Central African Republic","Deaths",2020-03-15,0
"Central African Republic","Deaths",2020-03-16,0
"Central African Republic","Deaths",2020-03-17,0
"Central African Republic","Recovered",2020-01-22,0
"Central African Republic","Recovered",2020-01-23,0
"Central African Republic","Recovered",2020-01-24,0
"Central African Republic","Recovered",2020-01-25,0
"Central African Republic","Recovered",2020-01-26,0
"Central African Republic","Recovered",2020-01-27,0
"Central African Republic","Recovered",2020-01-28,0
"Central African Republic","Recovered",2020-01-29,0
"Central African Republic","Recovered",2020-01-30,0
"Central African Republic","Recovered",2020-01-31,0
"Central African Republic","Recovered",2020-02-01,0
"Central African Republic","Recovered",2020-02-02,0
"Central African Republic","Recovered",2020-02-03,0
"Central African Republic","Recovered",2020-02-04,0
"Central African Republic","Recovered",2020-02-05,0
"Central African Republic","Recovered",2020-02-06,0
"Central African Republic","Recovered",2020-02-07,0
"Central African Republic","Recovered",2020-02-08,0
"Central African Republic","Recovered",2020-02-09,0
"Central African Republic","Recovered",2020-02-10,0
"Central African Republic","Recovered",2020-02-11,0
"Central African Republic","Recovered",2020-02-12,0
"Central African Republic","Recovered",2020-02-13,0
"Central African Republic","Recovered",2020-02-14,0
"Central African Republic","Recovered",2020-02-15,0
"Central African Republic","Recovered",2020-02-16,0
"Central African Republic","Recovered",2020-02-17,0
"Central African Republic","Recovered",2020-02-18,0
"Central African Republic","Recovered",2020-02-19,0
"Central African Republic","Recovered",2020-02-20,0
"Central African Republic","Recovered",2020-02-21,0
"Central African Republic","Recovered",2020-02-22,0
"Central African Republic","Recovered",2020-02-23,0
"Central African Republic","Recovered",2020-02-24,0
"Central African Republic","Recovered",2020-02-25,0
"Central African Republic","Recovered",2020-02-26,0
"Central African Republic","Recovered",2020-02-27,0
"Central African Republic","Recovered",2020-02-28,0
"Central African Republic","Recovered",2020-02-29,0
"Central African Republic","Recovered",2020-03-01,0
"Central African Republic","Recovered",2020-03-02,0
"Central African Republic","Recovered",2020-03-03,0
"Central African Republic","Recovered",2020-03-04,0
"Central African Republic","Recovered",2020-03-05,0
"Central African Republic","Recovered",2020-03-06,0
"Central African Republic","Recovered",2020-03-07,0
"Central African Republic","Recovered",2020-03-08,0
"Central African Republic","Recovered",2020-03-09,0
"Central African Republic","Recovered",2020-03-10,0
"Central African Republic","Recovered",2020-03-11,0
"Central African Republic","Recovered",2020-03-12,0
"Central African Republic","Recovered",2020-03-13,0
"Central African Republic","Recovered",2020-03-14,0
"Central African Republic","Recovered",2020-03-15,0
"Central African Republic","Recovered",2020-03-16,0
"Central African Republic","Recovered",2020-03-17,0
"Chile","Confirmed",2020-01-22,0
"Chile","Confirmed",2020-01-23,0
"Chile","Confirmed",2020-01-24,0
"Chile","Confirmed",2020-01-25,0
"Chile","Confirmed",2020-01-26,0
"Chile","Confirmed",2020-01-27,0
"Chile","Confirmed",2020-01-28,0
"Chile","Confirmed",2020-01-29,0
"Chile","Confirmed",2020-01-30,0
"Chile","Confirmed",2020-01-31,0
"Chile","Confirmed",2020-02-01,0
"Chile","Confirmed",2020-02-02,0
"Chile","Confirmed",2020-02-03,0
"Chile","Confirmed",2020-02-04,0
"Chile","Confirmed",2020-02-05,0
"Chile","Confirmed",2020-02-06,0
"Chile","Confirmed",2020-02-07,0
"Chile","Confirmed",2020-02-08,0
"Chile","Confirmed",2020-02-09,0
"Chile","Confirmed",2020-02-10,0
"Chile","Confirmed",2020-02-11,0
"Chile","Confirmed",2020-02-12,0
"Chile","Confirmed",2020-02-13,0
"Chile","Confirmed",2020-02-14,0
"Chile","Confirmed",2020-02-15,0
"Chile","Confirmed",2020-02-16,0
"Chile","Confirmed",2020-02-17,0
"Chile","Confirmed",2020-02-18,0
"Chile","Confirmed",2020-02-19,0
"Chile","Confirmed",2020-02-20,0
"Chile","Confirmed",2020-02-21,0
"Chile","Confirmed",2020-02-22,0
"Chile","Confirmed",2020-02-23,0
"Chile","Confirmed",2020-02-24,0
"Chile","Confirmed",2020-02-25,0
"Chile","Confirmed",2020-02-26,0
"Chile","Confirmed",2020-02-27,0
"Chile","Confirmed",2020-02-28,0
"Chile","Confirmed",2020-02-29,0
"Chile","Confirmed",2020-03-01,0
"Chile","Confirmed",2020-03-02,0
"Chile","Confirmed",2020-03-03,1
"Chile","Confirmed",2020-03-04,1
"Chile","Confirmed",2020-03-05,4
"Chile","Confirmed",2020-03-06,4
"Chile","Confirmed",2020-03-07,4
"Chile","Confirmed",2020-03-08,8
"Chile","Confirmed",2020-03-09,8
"Chile","Confirmed",2020-03-10,13
"Chile","Confirmed",2020-03-11,23
"Chile","Confirmed",2020-03-12,23
"Chile","Confirmed",2020-03-13,43
"Chile","Confirmed",2020-03-14,61
"Chile","Confirmed",2020-03-15,74
"Chile","Confirmed",2020-03-16,155
"Chile","Confirmed",2020-03-17,201
"Chile","Deaths",2020-01-22,0
"Chile","Deaths",2020-01-23,0
"Chile","Deaths",2020-01-24,0
"Chile","Deaths",2020-01-25,0
"Chile","Deaths",2020-01-26,0
"Chile","Deaths",2020-01-27,0
"Chile","Deaths",2020-01-28,0
"Chile","Deaths",2020-01-29,0
"Chile","Deaths",2020-01-30,0
"Chile","Deaths",2020-01-31,0
"Chile","Deaths",2020-02-01,0
"Chile","Deaths",2020-02-02,0
"Chile","Deaths",2020-02-03,0
"Chile","Deaths",2020-02-04,0
"Chile","Deaths",2020-02-05,0
"Chile","Deaths",2020-02-06,0
"Chile","Deaths",2020-02-07,0
"Chile","Deaths",2020-02-08,0
"Chile","Deaths",2020-02-09,0
"Chile","Deaths",2020-02-10,0
"Chile","Deaths",2020-02-11,0
"Chile","Deaths",2020-02-12,0
"Chile","Deaths",2020-02-13,0
"Chile","Deaths",2020-02-14,0
"Chile","Deaths",2020-02-15,0
"Chile","Deaths",2020-02-16,0
"Chile","Deaths",2020-02-17,0
"Chile","Deaths",2020-02-18,0
"Chile","Deaths",2020-02-19,0
"Chile","Deaths",2020-02-20,0
"Chile","Deaths",2020-02-21,0
"Chile","Deaths",2020-02-22,0
"Chile","Deaths",2020-02-23,0
"Chile","Deaths",2020-02-24,0
"Chile","Deaths",2020-02-25,0
"Chile","Deaths",2020-02-26,0
"Chile","Deaths",2020-02-27,0
"Chile","Deaths",2020-02-28,0
"Chile","Deaths",2020-02-29,0
"Chile","Deaths",2020-03-01,0
"Chile","Deaths",2020-03-02,0
"Chile","Deaths",2020-03-03,0
"Chile","Deaths",2020-03-04,0
"Chile","Deaths",2020-03-05,0
"Chile","Deaths",2020-03-06,0
"Chile","Deaths",2020-03-07,0
"Chile","Deaths",2020-03-08,0
"Chile","Deaths",2020-03-09,0
"Chile","Deaths",2020-03-10,0
"Chile","Deaths",2020-03-11,0
"Chile","Deaths",2020-03-12,0
"Chile","Deaths",2020-03-13,0
"Chile","Deaths",2020-03-14,0
"Chile","Deaths",2020-03-15,0
"Chile","Deaths",2020-03-16,0
"Chile","Deaths",2020-03-17,0
"Chile","Recovered",2020-01-22,0
"Chile","Recovered",2020-01-23,0
"Chile","Recovered",2020-01-24,0
"Chile","Recovered",2020-01-25,0
"Chile","Recovered",2020-01-26,0
"Chile","Recovered",2020-01-27,0
"Chile","Recovered",2020-01-28,0
"Chile","Recovered",2020-01-29,0
"Chile","Recovered",2020-01-30,0
"Chile","Recovered",2020-01-31,0
"Chile","Recovered",2020-02-01,0
"Chile","Recovered",2020-02-02,0
"Chile","Recovered",2020-02-03,0
"Chile","Recovered",2020-02-04,0
"Chile","Recovered",2020-02-05,0
"Chile","Recovered",2020-02-06,0
"Chile","Recovered",2020-02-07,0
"Chile","Recovered",2020-02-08,0
"Chile","Recovered",2020-02-09,0
"Chile","Recovered",2020-02-10,0
"Chile","Recovered",2020-02-11,0
"Chile","Recovered",2020-02-12,0
"Chile","Recovered",2020-02-13,0
"Chile","Recovered",2020-02-14,0
"Chile","Recovered",2020-02-15,0
"Chile","Recovered",2020-02-16,0
"Chile","Recovered",2020-02-17,0
"Chile","Recovered",2020-02-18,0
"Chile","Recovered",2020-02-19,0
"Chile","Recovered",2020-02-20,0
"Chile","Recovered",2020-02-21,0
"Chile","Recovered",2020-02-22,0
"Chile","Recovered",2020-02-23,0
"Chile","Recovered",2020-02-24,0
"Chile","Recovered",2020-02-25,0
"Chile","Recovered",2020-02-26,0
"Chile","Recovered",2020-02-27,0
"Chile","Recovered",2020-02-28,0
"Chile","Recovered",2020-02-29,0
"Chile","Recovered",2020-03-01,0
"Chile","Recovered",2020-03-02,0
"Chile","Recovered",2020-03-03,0
"Chile","Recovered",2020-03-04,0
"Chile","Recovered",2020-03-05,0
"Chile","Recovered",2020-03-06,0
"Chile","Recovered",2020-03-07,0
"Chile","Recovered",2020-03-08,0
"Chile","Recovered",2020-03-09,0
"Chile","Recovered",2020-03-10,0
"Chile","Recovered",2020-03-11,0
"Chile","Recovered",2020-03-12,0
"Chile","Recovered",2020-03-13,0
"Chile","Recovered",2020-03-14,0
"Chile","Recovered",2020-03-15,0
"Chile","Recovered",2020-03-16,0
"Chile","Recovered",2020-03-17,0
"China","Confirmed",2020-01-22,548
"China","Confirmed",2020-01-23,643
"China","Confirmed",2020-01-24,920
"China","Confirmed",2020-01-25,1406
"China","Confirmed",2020-01-26,2075
"China","Confirmed",2020-01-27,2877
"China","Confirmed",2020-01-28,5509
"China","Confirmed",2020-01-29,6087
"China","Confirmed",2020-01-30,8141
"China","Confirmed",2020-01-31,9802
"China","Confirmed",2020-02-01,11891
"China","Confirmed",2020-02-02,16630
"China","Confirmed",2020-02-03,19716
"China","Confirmed",2020-02-04,23707
"China","Confirmed",2020-02-05,27440
"China","Confirmed",2020-02-06,30587
"China","Confirmed",2020-02-07,34110
"China","Confirmed",2020-02-08,36814
"China","Confirmed",2020-02-09,39829
"China","Confirmed",2020-02-10,42354
"China","Confirmed",2020-02-11,44386
"China","Confirmed",2020-02-12,44759
"China","Confirmed",2020-02-13,59895
"China","Confirmed",2020-02-14,66358
"China","Confirmed",2020-02-15,68413
"China","Confirmed",2020-02-16,70513
"China","Confirmed",2020-02-17,72434
"China","Confirmed",2020-02-18,74211
"China","Confirmed",2020-02-19,74619
"China","Confirmed",2020-02-20,75077
"China","Confirmed",2020-02-21,75550
"China","Confirmed",2020-02-22,77001
"China","Confirmed",2020-02-23,77022
"China","Confirmed",2020-02-24,77241
"China","Confirmed",2020-02-25,77754
"China","Confirmed",2020-02-26,78166
"China","Confirmed",2020-02-27,78600
"China","Confirmed",2020-02-28,78928
"China","Confirmed",2020-02-29,79356
"China","Confirmed",2020-03-01,79932
"China","Confirmed",2020-03-02,80136
"China","Confirmed",2020-03-03,80261
"China","Confirmed",2020-03-04,80386
"China","Confirmed",2020-03-05,80537
"China","Confirmed",2020-03-06,80690
"China","Confirmed",2020-03-07,80770
"China","Confirmed",2020-03-08,80823
"China","Confirmed",2020-03-09,80860
"China","Confirmed",2020-03-10,80887
"China","Confirmed",2020-03-11,80921
"China","Confirmed",2020-03-12,80932
"China","Confirmed",2020-03-13,80945
"China","Confirmed",2020-03-14,80977
"China","Confirmed",2020-03-15,81003
"China","Confirmed",2020-03-16,81033
"China","Confirmed",2020-03-17,81058
"China","Deaths",2020-01-22,17
"China","Deaths",2020-01-23,18
"China","Deaths",2020-01-24,26
"China","Deaths",2020-01-25,42
"China","Deaths",2020-01-26,56
"China","Deaths",2020-01-27,82
"China","Deaths",2020-01-28,131
"China","Deaths",2020-01-29,133
"China","Deaths",2020-01-30,171
"China","Deaths",2020-01-31,213
"China","Deaths",2020-02-01,259
"China","Deaths",2020-02-02,361
"China","Deaths",2020-02-03,425
"China","Deaths",2020-02-04,491
"China","Deaths",2020-02-05,563
"China","Deaths",2020-02-06,633
"China","Deaths",2020-02-07,718
"China","Deaths",2020-02-08,805
"China","Deaths",2020-02-09,905
"China","Deaths",2020-02-10,1012
"China","Deaths",2020-02-11,1112
"China","Deaths",2020-02-12,1117
"China","Deaths",2020-02-13,1369
"China","Deaths",2020-02-14,1521
"China","Deaths",2020-02-15,1663
"China","Deaths",2020-02-16,1766
"China","Deaths",2020-02-17,1864
"China","Deaths",2020-02-18,2003
"China","Deaths",2020-02-19,2116
"China","Deaths",2020-02-20,2238
"China","Deaths",2020-02-21,2238
"China","Deaths",2020-02-22,2443
"China","Deaths",2020-02-23,2445
"China","Deaths",2020-02-24,2595
"China","Deaths",2020-02-25,2665
"China","Deaths",2020-02-26,2717
"China","Deaths",2020-02-27,2746
"China","Deaths",2020-02-28,2790
"China","Deaths",2020-02-29,2837
"China","Deaths",2020-03-01,2872
"China","Deaths",2020-03-02,2914
"China","Deaths",2020-03-03,2947
"China","Deaths",2020-03-04,2983
"China","Deaths",2020-03-05,3015
"China","Deaths",2020-03-06,3044
"China","Deaths",2020-03-07,3072
"China","Deaths",2020-03-08,3100
"China","Deaths",2020-03-09,3123
"China","Deaths",2020-03-10,3139
"China","Deaths",2020-03-11,3161
"China","Deaths",2020-03-12,3172
"China","Deaths",2020-03-13,3180
"China","Deaths",2020-03-14,3193
"China","Deaths",2020-03-15,3203
"China","Deaths",2020-03-16,3217
"China","Deaths",2020-03-17,3230
"China","Recovered",2020-01-22,28
"China","Recovered",2020-01-23,30
"China","Recovered",2020-01-24,36
"China","Recovered",2020-01-25,39
"China","Recovered",2020-01-26,49
"China","Recovered",2020-01-27,58
"China","Recovered",2020-01-28,101
"China","Recovered",2020-01-29,120
"China","Recovered",2020-01-30,135
"China","Recovered",2020-01-31,214
"China","Recovered",2020-02-01,275
"China","Recovered",2020-02-02,463
"China","Recovered",2020-02-03,614
"China","Recovered",2020-02-04,843
"China","Recovered",2020-02-05,1115
"China","Recovered",2020-02-06,1477
"China","Recovered",2020-02-07,1999
"China","Recovered",2020-02-08,2596
"China","Recovered",2020-02-09,3219
"China","Recovered",2020-02-10,3918
"China","Recovered",2020-02-11,4636
"China","Recovered",2020-02-12,5082
"China","Recovered",2020-02-13,6217
"China","Recovered",2020-02-14,7977
"China","Recovered",2020-02-15,9298
